datetime,Anemometer;wind_speed;Avg (m/s),Anemometer;wind_speed;Max (m/s),Anemometer;wind_speed;Min (m/s),Anemometer;wind_speed;StdDev (m/s),Anemometer;wind_speed;Count (),Wind Vane TMR;wind_direction;Avg (°),Wind Vane TMR;wind_direction;StdDev (°),Wind Vane TMR;wind_direction;Count (),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;humidity;Max (%),Hygro/Thermo;humidity;Min (%),Hygro/Thermo;humidity;StdDev (%),Hygro/Thermo;humidity;Count (),Hygro/Thermo;temperature;Avg (°C),Hygro/Thermo;temperature;Max (°C),Hygro/Thermo;temperature;Min (°C),Hygro/Thermo;temperature;StdDev (°C),Hygro/Thermo;temperature;Count (),Barometer;air_pressure;Avg (hPa),Barometer;air_pressure;Max (hPa),Barometer;air_pressure;Min (hPa),Barometer;air_pressure;StdDev (hPa),Barometer;air_pressure;Count (),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Avg (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Max (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Min (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;StdDev (W/m²),DHI (Diffuse Horizontal Irradiance);solar_irradiance;Count (),GHI (Global Horizontal Irradiance);solar_irradiance;Avg (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Max (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Min (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;StdDev (W/m²),GHI (Global Horizontal Irradiance);solar_irradiance;Count (),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Max (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Min (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;StdDev (W/m²),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Count (),Precipitation;precipitation;Count (),Precipitation;precipitation;Sum (mm),GTI (Global Tilt Irradiance) PV Cell;voltage;Avg (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Max (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Min (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;StdDev (W/m2),GTI (Global Tilt Irradiance) PV Cell;voltage;Count (),A1;channel;Avg (V),A1;channel;Max (V),A1;channel;Min (V),A1;channel;StdDev (V),A2;channel;Avg (V),A2;channel;Max (V),A2;channel;Min (V),A2;channel;StdDev (V),A3;channel;Avg (V),A3;channel;Max (V),A3;channel;Min (V),A3;channel;StdDev (V),A4;channel;Avg (V),A4;channel;Max (V),A4;channel;Min (V),A4;channel;StdDev (V),A5;channel;Avg (V),A5;channel;Max (V),A5;channel;Min (V),A5;channel;StdDev (V),A6;channel;Avg (V),A6;channel;Max (V),A6;channel;Min (V),A6;channel;StdDev (V),A7;channel;Avg (V),A7;channel;Max (V),A7;channel;Min (V),A7;channel;StdDev (V),C1;channel;Avg (I),C1;channel;Max (I),C1;channel;Min (I),C1;channel;StdDev (I),C2;channel;Avg (I),C2;channel;Max (I),C2;channel;Min (I),C2;channel;StdDev (I),D1;channel;Avg (),D1;channel;Max (),D1;channel;Min (),D1;channel;StdDev (),T;channel;Avg (°C),I;channel;Avg (mA),I;channel;Max (mA),I;channel;Min (mA),V;channel;Avg (V),V;channel;Max (V),V;channel;Min (V)
2021-03-20 00:00:00,1.1597,2.1788,0.486,0.3794,120,154.0198,29.0082,120,77.2835,77.3949,77.1813,0.059,120,26.7199,26.74,26.7034,0.0079,120,1006.8136,1007.0071,1006.6225,0.0496,120,0,0,0,0,120,0,0,0,0,120,13.9328,14.2604,13.7689,0.2326,120,120,0,0,0,0,0,120,3.4469,3.4501,3.4437,0.0008,0.5672,0.5674,0.567,0.0001,0.7728,0.7739,0.7718,0.0006,-0.0001,-0.0001,-0.0001,0,-0.0043,-0.004,-0.0045,0.0001,0,0,0,0,0,0,0,0,103.225,214,30,41.235,0,0,0,0,437.3583,661,172,83.2943,34.7,42.5667,51,39,23.93,23.93,23.88
2021-03-20 00:10:00,0.8871,1.7188,0.2376,0.3499,120,156.6344,35.5867,120,77.5236,77.6391,77.3339,0.0789,120,26.7068,26.7248,26.682,0.0086,120,1006.7754,1007.0071,1006.6042,0.1057,120,0,0,0,0,120,0,0,0,0,120,13.9778,14.2604,13.7689,0.244,120,120,0,0,0,0,0,120,3.4463,3.4501,3.4434,0.0018,0.5671,0.5673,0.5668,0.0001,0.7752,0.7764,0.7733,0.0008,-0.0001,-0.0001,-0.0001,0,-0.0043,-0.0041,-0.0045,0.0001,0,0,0,0,0,0,0,0,73.6,164,3,38.0282,0,0,0,0,445.4333,711,198,102.2102,34.4,40.7,45,39,23.9,23.93,23.88
2021-03-20 00:20:00,1.2554,2.6112,0.5596,0.4199,120,160.0504,29.4124,120,77.9046,78.1579,77.6391,0.147,120,26.6876,26.7278,26.6698,0.0151,120,1006.6277,1006.8056,1006.5859,0.0524,120,0,0,0,0,120,0,0,0,0,120,13.9819,14.2604,13.7689,0.2446,120,120,0,0,0,0,0,120,3.4438,3.4468,3.4431,0.0009,0.5669,0.5673,0.5667,0.0001,0.779,0.7816,0.7764,0.0015,-0.0001,-0.0001,-0.0001,0,-0.0043,-0.0041,-0.0045,0.0001,0,0,0,0,0,0,0,0,113.625,261,38,45.6415,0,0,0,0,454.225,652,212,84.5676,34,40.3667,45,39,23.88,23.93,23.88
2021-03-20 00:30:00,1.2319,2.2708,0.2468,0.4471,120,153.4849,36.1323,120,78.1892,78.28,78.1274,0.0387,120,26.7359,26.7553,26.7034,0.0122,120,1006.4917,1006.6225,1006.4028,0.0921,120,0,0,0,0,120,0,0,0,0,120,13.8345,14.2604,13.2775,0.1904,120,120,0,0,0,0,0,120,3.4415,3.4437,3.44,0.0015,0.5674,0.5675,0.567,0.0001,0.7819,0.7828,0.7813,0.0004,-0.0001,-0.0001,-0.0001,0,-0.0044,-0.0042,-0.0046,0.0001,0,0,0,0,0,0,0,0,111.075,224,4,48.5961,0,0,0,0,435.5583,716,140,104.3514,34,40.4333,45,39,23.88,23.88,23.88
2021-03-20 00:40:00,1.4709,3.43,0.4124,0.5474,120,161.5846,29.8111,120,78.4407,78.6767,78.2495,0.1098,120,26.643,26.7064,26.5813,0.0367,120,1006.4121,1006.6225,1006.2197,0.051,120,0,0,0,0,120,0,0,0,0,120,13.8304,14.2604,13.2775,0.197,120,120,0,0,0,0,0,120,3.4402,3.4437,3.437,0.0009,0.5664,0.5671,0.5658,0.0004,0.7844,0.7868,0.7825,0.0011,-0.0001,-0.0001,-0.0001,0,-0.0042,-0.0041,-0.0044,0.0001,0,0,0,0,0,0,0,0,137.05,350,22,59.5008,0,0,0,0,462.9417,935,291,90.8868,34,40.4833,45,39,23.88,23.88,23.83
2021-03-20 00:50:00,1.8287,3.752,0.6148,0.6224,120,147.2278,29.7926,120,78.8321,79.0124,78.6767,0.0951,120,26.5852,26.6027,26.5691,0.0079,120,1006.2856,1006.4394,1006.0366,0.1102,120,0,0,0,0,120,0,0,0,0,120,13.9287,14.2604,13.7689,0.2312,120,120,0,0,0,0,0,120,3.4381,3.4407,3.4339,0.0018,0.5658,0.566,0.5657,0.0001,0.7883,0.7901,0.7868,0.001,-0.0001,-0.0001,-0.0001,0,-0.0042,-0.0041,-0.0043,0.0001,0,0,0,0,0,0,0,0,175.9417,385,44,67.655,0,0,0,0,417.0417,674,160,86.1969,34,40.5,41,39,23.84,23.88,23.83
2021-03-20 01:00:00,2.1957,4.304,0.5872,0.7939,120,148.8136,33.0404,120,79.015,79.104,78.9209,0.0353,120,26.6352,26.6576,26.5996,0.0135,120,1006.1495,1006.4211,1006.0182,0.0965,120,0,0,0,0,120,0,0,0,0,120,13.8918,14.2604,13.7689,0.2137,120,120,0,0,0,0,0,120,3.4358,3.4404,3.4336,0.0016,0.5664,0.5666,0.566,0.0001,0.7901,0.791,0.7892,0.0004,-0.0001,-0.0001,-0.0001,0,-0.0041,-0.0038,-0.0043,0.0001,0,0,0,0,0,0,0,0,215.8333,445,41,86.2912,0,0,0,0,421.3167,760,131,97.5926,34,40.65,45,39,23.83,23.88,23.83
2021-03-20 01:10:00,2.1328,3.6232,0.8264,0.6541,120,143.1621,27.0016,120,78.9847,79.0735,78.8903,0.043,120,26.6118,26.6424,26.5844,0.0143,120,1006.0103,1006.2197,1005.8351,0.0664,120,0,0,0,0,120,0,0,0,0,120,13.859,14.2604,13.2775,0.2296,120,120,0,0,0,0,0,120,3.4335,3.437,3.4306,0.0011,0.5661,0.5664,0.5658,0.0001,0.7898,0.7907,0.7889,0.0004,-0.0001,-0.0001,-0.0001,0,-0.0041,-0.0038,-0.0043,0.0001,0,0,0,0,0,0,0,0,209,371,67,71.0976,0,0,0,0,404.725,572,145,77.7607,34,40.6833,47,39,23.83,23.83,23.83
2021-03-20 01:20:00,1.4206,3.7336,0.348,0.691,120,130.8006,35.3927,120,78.9303,79.0429,78.8293,0.0452,120,26.6152,26.624,26.6027,0.004,120,1005.9993,1006.0549,1005.8351,0.0728,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2048,120,120,0,0,0,0,0,120,3.4333,3.4342,3.4306,0.0012,0.5662,0.5662,0.566,0,0.7893,0.7904,0.7883,0.0005,-0.0001,-0.0001,-0.0001,0,-0.0042,-0.0039,-0.0044,0.0001,0,0,0,0,0,0,0,0,131.5833,383,15,75.1131,0,0,0,0,374,808,141,104.6822,34,40.8667,47,39,23.83,23.83,23.78
2021-03-20 01:30:00,1.2494,2.372,0.3296,0.3987,120,148.955,27.6769,120,78.9028,79.0124,78.8293,0.0504,120,26.6097,26.624,26.5966,0.0062,120,1005.9275,1006.2197,1005.8351,0.0963,120,0,0,0,0,120,0,0,0,0,120,13.8672,14.2604,13.2775,0.2262,120,120,0,0,0,0,0,120,3.4321,3.437,3.4306,0.0016,0.5661,0.5662,0.566,0.0001,0.789,0.7901,0.7883,0.0005,-0.0001,-0.0001,-0.0001,0,-0.0043,-0.0039,-0.0045,0.0001,0,0,0,0,0,0,0,0,112.9833,235,13,43.3357,0,0,0,0,421.0667,661,28,82.4435,34,40.9167,45,39,23.81,23.83,23.78
2021-03-20 01:40:00,1.4034,3.0804,0.6056,0.4778,120,141.8949,37.5309,120,78.9921,79.0429,78.9209,0.0254,120,26.6218,26.6393,26.6027,0.0076,120,1005.9629,1006.0549,1005.8351,0.0933,120,0,0,0,0,120,0,0,0,0,120,13.8508,14.2604,13.2775,0.2238,120,120,0,0,0,0,0,120,3.4327,3.4342,3.4306,0.0016,0.5662,0.5664,0.566,0.0001,0.7899,0.7904,0.7892,0.0003,-0.0001,-0.0001,-0.0001,0,-0.0041,-0.0034,-0.0044,0.0002,0,0,0,0,0,0,0,0,129.7167,312,43,51.9334,0,0,0,0,401.2833,690,7,109.0129,34,41.05,47,39,23.78,23.83,23.78
2021-03-20 01:50:00,1.4103,2.9056,0.4124,0.5237,120,142.3229,30.9017,120,79.0567,79.1345,78.9819,0.0316,120,26.5936,26.6118,26.5661,0.0101,120,1006.039,1006.2197,1005.8351,0.066,120,0,0,0,0,120,0,0,0,0,120,13.7648,14.2604,13.2775,0.1744,120,120,0,0,0,0,0,120,3.434,3.437,3.4306,0.0011,0.5659,0.5661,0.5657,0.0001,0.7906,0.7913,0.7898,0.0003,-0.0001,-0.0001,-0.0001,0,-0.0039,-0.0032,-0.0041,0.0002,0,0,0,0,0,0,0,0,130.4667,293,22,56.9202,0,0,0,0,403.075,608,130,88.9447,34,40.9167,47,39,23.78,23.78,23.78
2021-03-20 02:00:00,1.8454,2.9884,0.8448,0.5131,120,149.4311,27.64,120,79.0173,79.104,78.8903,0.0534,120,26.5413,26.5752,26.5172,0.0159,120,1006.0828,1006.238,1005.9999,0.0825,120,0,0,0,0,120,0,0,0,0,120,13.859,14.2604,13.2775,0.2206,120,120,0,0,0,0,0,120,3.4347,3.4373,3.4333,0.0014,0.5654,0.5657,0.5652,0.0002,0.7902,0.791,0.7889,0.0005,-0.0001,-0.0001,-0.0001,0,-0.004,-0.0036,-0.0042,0.0002,0,0,0,0,0,0,0,0,177.7583,302,69,55.7728,0,0,0,0,425.65,849,168,83.4642,34,40.9333,45,39,23.78,23.78,23.78
2021-03-20 02:10:00,1.5204,2.6848,0.4952,0.5181,120,131.9876,32.4736,120,78.8497,78.9819,78.6767,0.104,120,26.534,26.5508,26.5142,0.0096,120,1006.1141,1006.238,1006.0182,0.0935,120,0,0,0,0,120,0,0,0,0,120,13.8099,14.2604,13.2775,0.2073,120,120,0,0,0,0,0,120,3.4352,3.4373,3.4336,0.0016,0.5653,0.5655,0.5651,0.0001,0.7885,0.7898,0.7868,0.001,-0.0001,-0.0001,-0.0001,0,-0.0039,-0.0035,-0.0042,0.0002,0,0,0,0,0,0,0,0,142.4333,269,31,56.3117,0,0,0,0,380.6917,1008,109,106.4484,34,40.9167,43,39,23.78,23.78,23.73
2021-03-20 02:20:00,1.4085,3.4116,0.3388,0.7142,120,147.4392,42.1867,120,78.6159,78.7072,78.5241,0.0547,120,26.4846,26.5294,26.4562,0.0202,120,1006.084,1006.238,1005.8535,0.086,120,0,0,0,0,120,0,0,0,0,120,13.8263,14.2604,13.2775,0.1931,120,120,0,0,0,0,0,120,3.4347,3.4373,3.4309,0.0014,0.5648,0.5653,0.5646,0.0002,0.7862,0.7871,0.7852,0.0005,-0.0001,-0.0001,-0.0001,0,-0.0041,-0.0035,-0.0053,0.0004,0,0,0,0,0,0,0,0,130.2667,348,14,77.6309,0,0,0,0,429.3333,975,60,134.0153,34,40.9667,45,39,23.76,23.78,23.73
2021-03-20 02:30:00,1.3319,2.9792,0.6148,0.4559,120,145.5394,34.5513,120,78.5661,78.7072,78.4631,0.0568,120,26.5037,26.5172,26.4745,0.0097,120,1006.046,1006.238,1005.8535,0.0577,120,0,0,0,0,120,0,0,0,0,120,13.8836,14.2604,13.7689,0.2087,120,120,0,0,0,0,0,120,3.4341,3.4373,3.4309,0.001,0.565,0.5652,0.5647,0.0001,0.7857,0.7871,0.7846,0.0006,-0.0001,-0.0001,-0.0001,0,-0.0048,-0.0045,-0.005,0.0001,0,0,0,0,0,0,0,0,121.95,301,44,49.5531,0,0,0,0,421.3917,896,222,107.4168,34,41,47,39,23.74,23.78,23.73
2021-03-20 02:40:00,1.2709,2.372,0.4032,0.4294,120,129.8788,34.5982,120,78.5442,78.6157,78.4631,0.0364,120,26.5197,26.5478,26.4989,0.0128,120,1005.9839,1006.0549,1005.8351,0.0807,120,0,0,0,0,120,0,0,0,0,120,13.9246,14.2604,13.2775,0.2466,120,120,0,0,0,0,0,120,3.4331,3.4342,3.4306,0.0013,0.5652,0.5655,0.565,0.0001,0.7854,0.7862,0.7846,0.0004,-0.0001,-0.0001,-0.0001,0,-0.0046,-0.0043,-0.0048,0.0001,0,0,0,0,0,0,0,0,115.3167,235,21,46.6793,0,0,0,0,366.6167,633,60,99.7414,34,40.9833,45,39,23.73,23.78,23.73
2021-03-20 02:50:00,1.2615,2.5376,0.4124,0.4518,120,145.0285,35.4309,120,78.5778,78.6462,78.4631,0.0433,120,26.5409,26.5539,26.5294,0.0057,120,1006.0073,1006.0549,1005.8351,0.0612,120,0,0,0,0,120,0,0,0,0,120,13.8713,14.2604,13.2775,0.2103,120,120,0,0,0,0,0,120,3.4335,3.4342,3.4306,0.001,0.5654,0.5655,0.5653,0.0001,0.7858,0.7865,0.7846,0.0004,-0.0001,-0.0001,-0.0001,0,-0.004,-0.0035,-0.0046,0.0003,0,0,0,0,0,0,0,0,114.2917,253,22,49.113,0,0,0,0,410.875,717,150,102.149,34,40.9833,47,39,23.73,23.78,23.73
2021-03-20 03:00:00,1.7489,3.338,0.5688,0.5714,120,131.9267,31.4712,120,78.5086,78.6157,78.3715,0.0686,120,26.561,26.6118,26.5203,0.0272,120,1006.0172,1006.0549,1005.8351,0.0479,120,0,0,0,0,120,0,0,0,0,120,13.9,14.2604,13.2775,0.2361,120,120,0,0,0,0,0,120,3.4336,3.4342,3.4306,0.0008,0.5656,0.5661,0.5652,0.0003,0.7851,0.7862,0.7837,0.0007,-0.0001,-0.0001,-0.0001,0,-0.0043,-0.0039,-0.0046,0.0002,0,0,0,0,0,0,0,0,167.2667,340,39,62.1078,0,0,0,0,376.05,732,148,91.8394,34,40.8667,45,39,23.73,23.78,23.73
2021-03-20 03:10:00,1.6134,3.614,0.4584,0.7017,120,144.9673,28.4362,120,78.1594,78.3715,77.9748,0.1059,120,26.6306,26.6759,26.6088,0.0183,120,1006.1254,1006.238,1006.0182,0.0946,120,0,0,0,0,120,0,0,0,0,120,13.8713,14.2604,13.2775,0.2197,120,120,0,0,0,0,0,120,3.4354,3.4373,3.4336,0.0016,0.5663,0.5668,0.5661,0.0002,0.7816,0.7837,0.7797,0.0011,-0.0001,-0.0001,-0.0001,0,-0.0046,-0.0043,-0.0048,0.0001,0,0,0,0,0,0,0,0,152.5417,370,27,76.2677,0,0,0,0,407.8833,572,64,83.7454,34,41.0333,47,39,23.73,23.73,23.73
2021-03-20 03:20:00,1.9742,3.89,0.6884,0.6223,120,147.988,24.9672,120,77.7744,78.0053,77.5781,0.123,120,26.7077,26.737,26.6729,0.0173,120,1006.1692,1006.2197,1005.9999,0.0786,120,0,0,0,0,120,0,0,0,0,120,13.9123,14.2604,13.2775,0.2332,120,120,0,0,0,0,0,120,3.4362,3.437,3.4333,0.0013,0.5671,0.5674,0.5667,0.0002,0.7777,0.7801,0.7758,0.0012,-0.0001,-0.0001,-0.0001,0,-0.0046,-0.0043,-0.005,0.0002,0,0,0,0,0,0,0,0,191.7583,400,52,67.6394,0,0,0,0,419.3917,578,177,72.0543,34,40.9167,45,39,23.73,23.73,23.73
2021-03-20 03:30:00,1.3449,4.0004,0.302,0.6704,120,180.7191,39.8111,120,77.4046,77.6086,77.0592,0.1465,120,26.7186,26.7461,26.5935,0.0359,120,1006.2102,1006.4028,1005.9999,0.0465,120,0,0,0,0,120,0,0,0,0,120,13.6952,14.2604,13.2775,0.2354,120,120,0,0,0,0,0,120,3.4368,3.44,3.4333,0.0008,0.5672,0.5675,0.5659,0.0004,0.774,0.7761,0.7706,0.0015,-0.0001,-0.0001,-0.0001,0,-0.0044,-0.0042,-0.0047,0.0001,0,0,0,0,0,0,0,0,123.3583,412,10,72.8674,0,0,0,0,511.775,785,227,113.869,34,41.0167,47,39,23.73,23.73,23.68
2021-03-20 03:40:00,0.6441,1.9304,0,0.407,120,199.48,53.1114,120,77.4822,78.0969,76.9982,0.3557,120,26.2593,26.5874,26.09,0.1477,120,1006.167,1006.238,1006.0182,0.0813,120,0,0,0,0,120,0,0,0,0,120,13.5887,14.2604,12.786,0.2622,120,120,0,0,0,0,0,120,3.4361,3.4373,3.4336,0.0014,0.5626,0.5659,0.5609,0.0015,0.7748,0.781,0.77,0.0036,-0.0001,-0.0001,-0.0001,0,-0.0045,-0.0043,-0.0048,0.0001,0,0,0,0,0,0,0,0,49.85,187,0,40.4377,0,0,0,0,551.4333,960,75,163.913,33.4,41.0333,47,39,23.72,23.73,23.68
2021-03-20 03:50:00,1.1272,2.556,0,0.5427,120,146.5669,50.2608,120,78.5964,78.9819,78.0358,0.2969,120,26.1097,26.2395,26.0472,0.0577,120,1006.184,1006.4211,1005.9999,0.0751,120,0,0,0,0,120,0,0,0,0,120,13.9246,14.2604,13.2775,0.2626,120,120,0,0,0,0,0,120,3.4364,3.4404,3.4333,0.0013,0.5611,0.5624,0.5605,0.0006,0.786,0.7898,0.7804,0.003,-0.0001,-0.0001,-0.0001,0,-0.0045,-0.0042,-0.0048,0.0001,0,0,0,0,0,0,0,0,100.6417,255,0,57.1511,0,0,0,0,428.925,973,89,151.9687,33,41,47,39,23.71,23.73,23.68
2021-03-20 04:00:00,1.3363,2.5192,0.4124,0.4853,120,155.9057,35.0295,120,78.8781,79.0429,78.7072,0.1077,120,26.3956,26.4623,26.2426,0.067,120,1006.1806,1006.238,1005.9999,0.0703,120,0,0,0,0,120,0,0,0,0,120,13.8959,14.2604,13.2775,0.274,120,120,0,0,0,0,0,120,3.4363,3.4373,3.4333,0.0012,0.564,0.5646,0.5624,0.0007,0.7888,0.7904,0.7871,0.0011,-0.0001,-0.0001,-0.0001,0,-0.0044,-0.004,-0.0047,0.0002,0,0,0,0,0,0,0,0,122.425,251,22,52.7486,0,0,0,0,440.5083,719,18,102.8349,33,41,45,39,23.69,23.73,23.68
2021-03-20 04:10:00,1.5283,3.2644,0.4952,0.6266,120,167.506,35.6437,120,78.7047,78.8293,78.5241,0.0884,120,26.4833,26.5203,26.4531,0.0192,120,1006.198,1006.238,1005.9999,0.0389,120,0,0,0,0,120,0,0,0,0,120,13.7239,14.2604,13.2775,0.2384,120,120,0,0,0,0,0,120,3.4366,3.4373,3.4333,0.0006,0.5648,0.5652,0.5645,0.0002,0.787,0.7883,0.7852,0.0009,-0.0001,-0.0001,-0.0001,0,-0.0044,-0.0041,-0.0046,0.0001,0,0,0,0,0,0,0,0,143.2917,332,31,68.1075,0,0,0,0,470.675,770,72,107.0367,33,40.9333,43,39,23.68,23.73,23.68
2021-03-20 04:20:00,1.0035,2.28,0.4124,0.373,120,202.3144,32.3174,120,78.3743,78.8598,78.0969,0.1918,120,26.035,26.4562,25.5834,0.2746,120,1006.2847,1006.4028,1006.1831,0.0939,120,0,0,0,0,120,0,0,0,0,120,13.3225,13.7689,12.786,0.1911,120,120,0,0,0,0,0,120,3.4381,3.44,3.4364,0.0016,0.5604,0.5646,0.5558,0.0027,0.7837,0.7886,0.781,0.0019,-0.0001,-0.0001,-0.0001,0,-0.0044,-0.004,-0.0047,0.0002,0,0,0,0,0,0,0,0,86.25,225,22,40.5467,0,0,0,0,571.6917,743,314,92.7409,33,41.0667,47,39,23.68,23.73,23.68
